created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 13 07:09:04 +0000 2021;1349252103772884992;"Di Surabaya, vaksin COVID-19 akan disimpan di Gudang Farmasi milik Dinas Kesehatan (Dinkes) Surabaya di Jalan Kalirungkut. #publisherstory https://t.co/qvAbj4FhK8";0;0;1;0;in;759692754985242625;1349252103772884992;kumparan;https://twitter.com/kumparan/status/1349252103772884992
Wed Jan 13 07:08:07 +0000 2021;1349251865272147969;"Vaksin Covid-19 didistribusikan ke Surabaya, Sidoarjo, Gresik. Tapi baru sebagian via @radiomercury96 https://t.co/ekWDt3cjT0";0;0;0;0;in;102267519;1349251865272147969;radiomercury96;https://twitter.com/radiomercury96/status/1349251865272147969
Wed Jan 13 07:04:30 +0000 2021;1349250958035832840;"Kedatangan vaksin ini tiba di gedung Instalasi Farmasi Kota Surabaya, Jl. Kalirungkut Surabaya pukul 11.00 WIB.   Dengan standar operasional prosedur yang ketat, sebanyak 15.000 dosis vaksin COVID-19 tahap pertama ini langsung disimpan di dalam cold storage yang telah disiapkan. https://t.co/Y4wXQ1a7mM";0;1;0;1;in;1232843596342022144;1349250793845579776;sehatsurabayaku;https://twitter.com/sehatsurabayaku/status/1349250958035832840
Wed Jan 13 07:03:51 +0000 2021;1349250793845579776;"Vaksin COVID-19 Tiba di Surabaya  #DulurSehatSby, dengan pengawalan ketat dari Polda Jatim, vaksin COVID-19 telah diterima oleh Pemerintah Kota Surabaya dari Dinas Kesehatan Provinsi Jawa Timur ( @dinkesjatim ), hari Rabu (13/01/2021). https://t.co/vnmTMP1LRc";0;3;22;30;in;1232843596342022144;1349250793845579776;sehatsurabayaku;https://twitter.com/sehatsurabayaku/status/1349250793845579776
Wed Jan 13 04:53:21 +0000 2021;1349217950037725184;"Vaksin Covid-19 Disimpan di Pergudangan UPTD Farmasi Surabaya https://t.co/2ainGv9wxE";0;0;0;0;in;2392460208;1349217950037725184;jawapos;https://twitter.com/jawapos/status/1349217950037725184
Wed Jan 13 01:30:00 +0000 2021;1349166775368364033;"#InfoGenWaniPooll Jubir Satgas COVID-19 Jatim, dr Makhyan Jibril mengatakan, proses vaksinasi di Jawa Timur akan dilakukan di Surabaya Raya (Surabaya, Sidoarjo, dan Gresik), dengan total 48.060 dosis vaksin untuk tahap pertama.";0;0;0;0;in;124402522;1349166775368364033;gen1031fmsby;https://twitter.com/gen1031fmsby/status/1349166775368364033
Tue Jan 12 23:53:33 +0000 2021;1349142504407404545;"Pemkot Surabaya akan menerima 33.420 dosis vaksin COVID-19. Dari angka tersebut, diprioritaskan kepada nakes dengan jumlah 33.027 orang. Sedangkan sisanya untuk tenaga lainnya. #publisherstory https://t.co/cBYzVHDoU4";1;0;0;0;in;759692754985242625;1349142504407404545;kumparan;https://twitter.com/kumparan/status/1349142504407404545
Tue Jan 12 15:48:15 +0000 2021;1349020372985913356;"Kuota Vaksin Covid-19 Kota Malang Terbanyak Kedua Setelah Surabaya https://t.co/FDNHMhoVkc lewat @radar_malang";0;0;0;1;in;1272488557983105024;1349020372985913356;widodowicakson8;https://twitter.com/widodowicakson8/status/1349020372985913356
Tue Jan 12 15:35:35 +0000 2021;1349017186879336453;"Kuota Vaksin Covid-19 Kota Malang Terbanyak Kedua Setelah Surabaya https://t.co/75KeOYUi8P via @radar_malang";0;0;0;0;in;208387256;1349017186879336453;vandicham;https://twitter.com/vandicham/status/1349017186879336453
Tue Jan 12 13:31:12 +0000 2021;1348985884549337091;"Besok Dinkes Surabaya ambil vaksin Covid-19 ke Provinsi Jatim via @radiomercury96 https://t.co/espgzkpN2y";1;0;0;0;in;102267519;1348985884549337091;radiomercury96;https://twitter.com/radiomercury96/status/1348985884549337091
Tue Jan 12 12:26:28 +0000 2021;1348969595747504128;"Jadwal dan Jatah Dosis Vaksin Covid-19 Jatim Mulai Disusun, Surabaya Gresik dan Sidoarjo Prioritas https://t.co/ZkgYxDBMpW via @suryamalangcom";0;0;0;0;in;1345998765086314496;1348969595747504128;suryamalangcom;https://twitter.com/suryamalangcom/status/1348969595747504128
Tue Jan 12 12:04:53 +0000 2021;1348964163935080450;"Ini Jatah Vaksin Covid-19 untuk Wilayah Surabaya, Gresik dan Sidoarjo https://t.co/HDLJuN3Dcf via @portalsurya";0;0;0;0;in;120097058;1348964163935080450;portalsurya;https://twitter.com/portalsurya/status/1348964163935080450
Tue Jan 12 10:40:16 +0000 2021;1348942867427807232;"Kuota Vaksin Covid-19 Kota Malang Terbanyak Kedua Setelah Surabaya https://t.co/c3yzhTlBtf lewat @radar_malang";0;0;0;1;in;1272464123368890368;1348942867427807232;DidikPras17;https://twitter.com/DidikPras17/status/1348942867427807232
Tue Jan 12 10:13:57 +0000 2021;1348936245485871105;"Surabaya Dapat Jatah 33.420 Vaksin Covid-19 Gelombang Pertama https://t.co/zf7eM9SKf2";0;0;3;5;in;848614550;1348936245485871105;e100ss;https://twitter.com/e100ss/status/1348936245485871105
Tue Jan 12 10:08:56 +0000 2021;1348934980722946048;"Plt Surabaya Whisnu Sakti Buana meminta tambahan 8.000 lebih vaksin COVID-19 sinovac. Ini dilakukan untuk tenaga publik. Seperti polisi-TNI, Satpol PP, Linmas. https://t.co/LnGxMwn1Jh";0;0;1;3;in;69183155;1348934980722946048;detikcom;https://twitter.com/detikcom/status/1348934980722946048
Tue Jan 12 09:19:02 +0000 2021;1348922424717422592;"33.420 Vaksin COVID-19 Sinovac akan didistribusikan di Kota Surabaya. Puluhan ribu itu jatah vaksin yang diberikan dari Dinas Kesehatan (Dinkes) Jatim. https://t.co/z0W1G9zaWH";0;0;1;7;in;69183155;1348922424717422592;detikcom;https://twitter.com/detikcom/status/1348922424717422592
Tue Jan 12 07:58:44 +0000 2021;1348902217500119041;"Hilangkan Keraguan, Pemkot Surabaya Ajukan 12 Penerima Vaksin Covid-19 https://t.co/k50BE8IAcb";0;0;0;1;in;2392460208;1348902217500119041;jawapos;https://twitter.com/jawapos/status/1348902217500119041
Tue Jan 12 07:18:43 +0000 2021;1348892148079366149;"Gubernur Jawa Timur, Khofifah Indar Parawansa kembali meyakinkan masyarakat bahwa vaksin Covid-19 SINOVAC aman dan halal. https://t.co/F6H8L984nF #beritajatim #surabaya";0;0;0;0;in;21287066;1348892148079366149;beritajatimcom;https://twitter.com/beritajatimcom/status/1348892148079366149
Tue Jan 12 06:50:37 +0000 2021;1348885075052482562;"Vaksin Covid-19, Pemprov Prioritaskan Surabaya, Gresik, dan Sidoarjo https://t.co/zlYT95z0AE";0;0;0;3;in;2392460208;1348885075052482562;jawapos;https://twitter.com/jawapos/status/1348885075052482562
Mon Jan 11 23:38:33 +0000 2021;1348776339877232640;"Eh sobat GEN ternyata kotak distribusi vaksin covid-19 yang bikin anak Surabaya lho!!!  Nah besok kenalan yok sama Adrian Fadhillah, Mahasiswa @ITS_campus yang bikin VD Box, dengerin #SemangatPagiWaniPooll bareng @Chokyyy @vinnachristie jam 6 pagi tetttt!!!  #gen1031fmsby https://t.co/ILQxt0Jaz6";0;0;3;3;in;124402522;1348776339877232640;gen1031fmsby;https://twitter.com/gen1031fmsby/status/1348776339877232640
Mon Jan 11 12:16:19 +0000 2021;1348604651310964738;"Eh sobat GEN ternyata kotak distribusi vaksin covid-19 yang bikin anak Surabaya lho!!!  Nah besok kenalan yok sama Adrian Fadhillah, Mahasiswa @ITS_campus yang bikin VD Box, dengerin #SemangatPagiWaniPooll bareng @Chokyyy @vinnachristie jam 6 pagi tetttt!!!  #gen1031fmsby https://t.co/O4Tu6Uwlaf";0;0;0;0;in;124402522;1348604651310964738;gen1031fmsby;https://twitter.com/gen1031fmsby/status/1348604651310964738
Sun Jan 10 04:39:42 +0000 2021;1348127350496534528;"Besok RSUD Dr Soetomo Surabaya Gelar Simulasi Vaksinasi Covid-19  Vaksin vaksinasi https://t.co/DtiSQeYYj3   Download aplikasi Tribunnews untuk update berita terbaru    Dapatkan untuk Android:  https://t.co/eJLM0Cw75h    lewat @tribunnews";0;0;0;0;in;344601410;1348127350496534528;dosopriyanto;https://twitter.com/dosopriyanto/status/1348127350496534528
Sun Jan 10 01:07:51 +0000 2021;1348074038527021058;"POLDA JATIM - Pastikan Keamanan Vaksin Covid-19, Kapolda Jatim Tinjau Tempat Penyimpanan Vaksin di Dinkes  Kapolda Jawa Timur (Jatim), Irjen. Pol. Dr. Nico Afinta, S.I.K., S.H., M.H.,  meninjau lokasi penyimpanan vaksin Covid-19 di Dinas Kesehatan (Dinkes) Jatim di Surabaya. https://t.co/o3E05KR80u";0;4;17;79;in;138290629;1348074038527021058;DivHumas_Polri;https://twitter.com/DivHumas_Polri/status/1348074038527021058
